A97-1017	A92-1018	2.0 2.0 0.0 0.0 0.0 1.0 0.0	0
J97-3003	A92-1018	2.0 2.0 0.0 0.0 0.0 0.0 0.0	1
P97-1029	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 1.0	1
P97-1031	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
P97-1032	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W97-0307	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W97-0811	A92-1018	1.0 1.0 0.0 0.0 0.0 0.0 1.0	0
C98-1060	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W98-1110	A92-1018	2.0 2.0 0.0 0.0 0.0 0.0 0.0	0
W98-1207	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
E99-1018	A92-1018	2.0 2.0 0.0 0.0 0.0 2.0 0.0	1
W99-0608	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
A00-1026	A92-1018	1.0 1.0 0.0 0.0 0.0 0.0 0.0	0
A00-1031	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
C00-1004	A92-1018	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
N01-1023	A92-1018	1.0 1.0 0.0 0.0 0.0 0.0 0.0	0
J02-1004	A92-1018	2.0 2.0 0.0 0.0 0.0 1.0 0.0	1
W03-1314	A92-1018	1.0 1.0 0.0 0.0 1.0 0.0 0.0	1
W04-1211	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W04-2010	A92-1018	1.0 1.0 0.0 0.0 1.0 0.0 0.0	1
W04-2602	A92-1018	1.0 3.0 0.0 0.0 0.0 0.0 0.0	0
W04-2611	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W04-3112	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 0.0	0
H05-1052	A92-1018	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W05-0708	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
E06-1034	A92-1018	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
N06-1042	A92-1018	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
P06-2100	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
P07-2056	A92-1018	3.0 3.0 0.0 0.0 0.0 1.0 0.0	0
C08-1026	A92-1018	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
I08-3015	A92-1018	2.0 2.0 0.0 0.0 0.0 1.0 0.0	1
C08-1009	C98-2122	5.0 7.0 0.0 1.0 0.0 0.0 0.0	0
C08-1029	C98-2122	3.0 11.0 0.0 0.0 2.0 1.0 0.0	0
C08-1051	C98-2122	4.0 12.0 0.0 0.0 1.0 4.0 0.0	1
C08-1054	C98-2122	1.0 3.0 0.0 0.0 0.0 0.0 0.0	1
C08-1058	C98-2122	1.0 3.0 0.0 0.0 0.0 1.0 0.0	1
C08-1086	C98-2122	2.0 8.0 0.0 0.0 0.0 1.0 0.0	1
C08-1100	C98-2122	2.0 3.0 0.0 0.0 0.0 2.0 0.0	1
C08-1107	C98-2122	2.0 13.0 0.0 0.0 0.0 0.0 0.0	0
C08-1117	C98-2122	3.0 12.0 0.0 0.0 0.0 1.0 1.0	1
D08-1007	C98-2122	5.0 9.0 0.0 0.0 0.0 1.0 1.0	1
D08-1048	C98-2122	2.0 3.0 0.0 0.0 0.0 2.0 0.0	1
D08-1084	C98-2122	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
D08-1103	C98-2122	3.0 8.0 0.0 0.0 0.0 0.0 0.0	0
I08-1021	C98-2122	1.0 1.0 0.0 0.0 0.0 0.0 1.0	1
I08-1060	C98-2122	1.0 3.0 0.0 0.0 0.0 1.0 0.0	1
I08-1072	C98-2122	2.0 2.0 0.0 0.0 1.0 2.0 0.0	1
I08-1073	C98-2122	6.0 6.0 0.0 0.0 1.0 0.0 1.0	0
I08-2102	C98-2122	1.0 1.0 0.0 0.0 0.0 0.0 0.0	0
W08-1901	C98-2122	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
W08-1902	C98-2122	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W08-2005	C98-2122	2.0 2.0 0.0 1.0 0.0 1.0 0.0	0
W08-2211	C98-2122	3.0 3.0 0.0 0.0 0.0 0.0 0.0	1
D09-1028	C98-2122	1.0 2.0 0.0 0.0 0.0 0.0 1.0	1
D09-1084	C98-2122	4.0 4.0 0.0 0.0 0.0 1.0 0.0	1
D09-1089	C98-2122	1.0 3.0 0.0 0.0 0.0 0.0 0.0	1
E09-1077	C98-2122	2.0 3.0 0.0 0.0 1.0 0.0 1.0	1
N09-2059	C98-2122	1.0 2.0 0.0 0.0 0.0 1.0 0.0	1
P09-1031	C98-2122	2.0 4.0 0.0 0.0 1.0 2.0 0.0	1
P09-1051	C98-2122	2.0 11.0 0.0 0.0 0.0 0.0 0.0	1
P09-1052	C98-2122	1.0 5.0 0.0 0.0 0.0 1.0 0.0	1
P09-2062	C98-2122	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W09-0201	C98-2122	1.0 2.0 0.0 0.0 0.0 1.0 0.0	1
W09-0203	C98-2122	3.0 4.0 0.0 0.0 0.0 1.0 0.0	0
W09-0805	C98-2122	1.0 4.0 0.0 0.0 0.0 1.0 0.0	1
W09-1108	C98-2122	1.0 3.0 0.0 0.0 0.0 0.0 0.0	1
W09-1316	C98-2122	1.0 5.0 0.0 0.0 0.0 1.0 0.0	1
C08-1008	D07-1031	4.0 4.0 0.0 0.0 0.0 1.0 1.0	0
C08-1042	D07-1031	9.0 9.0 0.0 0.0 3.0 3.0 2.0	0
D08-1036	D07-1031	14.0 16.0 1.0 0.0 1.0 1.0 0.0	0
D08-1109	D07-1031	1.0 2.0 0.0 0.0 0.0 1.0 1.0	1
P08-1012	D07-1031	4.0 5.0 0.0 0.0 0.0 0.0 0.0	1
P08-1100	D07-1031	1.0 1.0 0.0 0.0 1.0 1.0 1.0	0
D09-1071	D07-1031	6.0 10.0 0.0 1.0 3.0 2.0 1.0	0
D09-1075	D07-1031	2.0 2.0 0.0 0.0 0.0 0.0 0.0	1
E09-1042	D07-1031	3.0 3.0 0.0 0.0 1.0 0.0 1.0	1
N09-1009	D07-1031	4.0 4.0 0.0 0.0 0.0 3.0 0.0	1
N09-1069	D07-1031	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
P09-1056	D07-1031	2.0 2.0 0.0 0.0 0.0 2.0 1.0	1
P09-1057	D07-1031	1.0 8.0 0.0 0.0 0.0 0.0 0.0	1
P91-1017	J90-1003	2.0 2.0 0.0 0.0 0.0 1.0 1.0	1
P91-1019	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
P91-1027	J90-1003	2.0 9.0 0.0 0.0 0.0 0.0 0.0	0
W91-0211	J90-1003	2.0 2.0 0.0 0.0 0.0 1.0 0.0	1
A92-1013	J90-1003	2.0 7.0 0.0 0.0 0.0 1.0 0.0	0
C92-1033	J90-1003	1.0 4.0 0.0 0.0 0.0 0.0 0.0	1
H92-1040	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	0
H92-1047	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
J92-1001	J90-1003	3.0 3.0 0.0 0.0 0.0 2.0 1.0	1
P92-1014	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	0
P92-1052	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
H93-1049	J90-1003	5.0 5.0 0.0 0.0 0.0 0.0 0.0	0
J93-1006	J90-1003	1.0 6.0 0.0 0.0 0.0 1.0 0.0	1
J93-2005	J90-1003	2.0 2.0 0.0 0.0 0.0 1.0 0.0	1
J93-3004	J90-1003	3.0 5.0 0.0 0.0 1.0 1.0 1.0	0
P93-1022	J90-1003	2.0 7.0 0.0 0.0 0.0 2.0 0.0	1
P93-1043	J90-1003	1.0 1.0 0.0 0.0 1.0 1.0 0.0	1
W93-0111	J90-1003	1.0 8.0 0.0 0.0 0.0 1.0 0.0	1
W93-0310	J90-1003	2.0 2.0 0.0 0.0 2.0 0.0 1.0	1
A94-1006	J90-1003	1.0 8.0 0.0 0.0 0.0 1.0 0.0	1
C94-1074	J90-1003	2.0 4.0 0.0 0.0 0.0 1.0 0.0	1
C94-1084	J90-1003	2.0 2.0 0.0 0.0 0.0 0.0 0.0	1
J94-4003	J90-1003	2.0 15.0 0.0 1.0 0.0 2.0 1.0	1
J94-4005	J90-1003	1.0 2.0 0.0 0.0 0.0 1.0 0.0	1
E95-1037	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 1.0	1
W95-0111	J90-1003	4.0 8.0 0.0 0.0 1.0 0.0 0.0	1
C96-1055	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
C96-1083	J90-1003	2.0 2.0 0.0 0.0 0.0 1.0 1.0	1
C96-1097	J90-1003	1.0 1.0 0.0 0.0 1.0 1.0 0.0	1
C96-2100	J90-1003	4.0 7.0 0.0 0.0 0.0 4.0 1.0	0
C96-2163	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
C96-2208	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W96-0103	J90-1003	2.0 2.0 0.0 0.0 0.0 0.0 0.0	1
W96-0306	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
A97-1021	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
A97-1045	J90-1003	1.0 3.0 0.0 0.0 0.0 0.0 0.0	1
P97-1007	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
P97-1024	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W97-0205	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W97-0709	J90-1003	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
W97-0711	J90-1003	2.0 3.0 0.0 0.0 0.0 2.0 1.0	1
C98-1062	J90-1003	2.0 2.0 0.0 0.0 0.0 0.0 0.0	1
C98-1097	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
C98-2226	J90-1003	1.0 3.0 0.0 0.0 0.0 0.0 0.0	1
C98-2238	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W98-1104	J90-1003	2.0 6.0 0.0 0.0 0.0 0.0 0.0	1
E99-1005	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
E99-1013	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
P99-1004	J90-1003	1.0 4.0 0.0 1.0 0.0 1.0 0.0	1
P99-1029	J90-1003	2.0 2.0 0.0 0.0 0.0 0.0 1.0	0
P99-1051	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
C00-1059	J90-1003	2.0 2.0 0.0 0.0 0.0 0.0 0.0	1
C00-2128	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
J00-3001	J90-1003	3.0 3.0 1.0 0.0 0.0 0.0 0.0	0
W00-1106	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W00-1313	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
P01-1059	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W01-0513	J90-1003	2.0 3.0 0.0 0.0 0.0 2.0 0.0	1
C02-1033	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
C02-1086	J90-1003	2.0 2.0 0.0 0.0 0.0 1.0 0.0	0
J02-2003	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W02-1115	J90-1003	1.0 3.0 0.0 0.0 0.0 1.0 0.0	1
N03-1032	J90-1003	3.0 3.0 0.0 0.0 0.0 1.0 0.0	0
W03-1805	J90-1003	2.0 3.0 0.0 0.0 0.0 1.0 0.0	0
C04-1105	J90-1003	1.0 2.0 0.0 0.0 0.0 0.0 0.0	0
C04-1141	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
C04-1194	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
J04-3002	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 1.0	1
P04-1022	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
P04-3019	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W04-1113	J90-1003	3.0 3.0 0.0 0.0 1.0 0.0 0.0	0
W04-1114	J90-1003	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
W04-2105	J90-1003	1.0 2.0 0.0 0.0 0.0 1.0 0.0	1
P05-1014	J90-1003	2.0 2.0 0.0 0.0 0.0 2.0 0.0	1
P05-1075	J90-1003	2.0 4.0 0.0 0.0 0.0 2.0 0.0	1
W05-0101	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W05-0829	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
P06-1036	J90-1003	2.0 2.0 0.0 0.0 0.0 0.0 0.0	1
P06-2033	J90-1003	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
P06-2069	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W06-0308	J90-1003	1.0 1.0 1.0 0.0 0.0 0.0 0.0	1
W06-1101	J90-1003	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
W06-1605	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W06-3307	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
D07-1039	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W07-2201	J90-1003	2.0 2.0 0.0 0.0 0.0 0.0 0.0	1
C08-1117	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
D08-1007	J90-1003	1.0 1.0 1.0 0.0 0.0 0.0 0.0	0
D08-1044	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
I08-1014	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	0
P08-1013	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
P08-2046	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W08-1901	J90-1003	1.0 1.0 0.0 0.0 1.0 0.0 0.0	1
W08-1914	J90-1003	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
W08-2005	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
D09-1051	J90-1003	1.0 1.0 0.0 0.0 0.0 1.0 0.0	0
J09-3004	J90-1003	2.0 2.0 0.0 0.0 0.0 2.0 0.0	0
N09-1032	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
P09-1072	J90-1003	2.0 2.0 0.0 0.0 0.0 1.0 0.0	1
W09-0211	J90-1003	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W09-0304	J90-1003	2.0 2.0 0.0 1.0 0.0 1.0 0.0	0
A94-1006	J93-1007	3.0 4.0 0.0 0.0 0.0 2.0 0.0	1
C94-1074	J93-1007	2.0 7.0 0.0 0.0 0.0 0.0 0.0	0
C94-1091	J93-1007	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
C94-1096	J93-1007	3.0 3.0 0.0 0.0 0.0 1.0 0.0	1
C94-2202	J93-1007	1.0 3.0 0.0 0.0 0.0 1.0 1.0	1
J94-4003	J93-1007	2.0 2.0 0.0 1.0 0.0 2.0 1.0	1
W94-0311	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
E95-1003	J93-1007	2.0 2.0 0.0 0.0 1.0 1.0 0.0	1
P95-1007	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
P95-1027	J93-1007	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W95-0111	J93-1007	2.0 2.0 0.0 0.0 1.0 0.0 0.0	1
C96-1009	J93-1007	5.0 6.0 0.0 0.0 0.0 2.0 0.0	0
C96-1039	J93-1007	1.0 2.0 0.0 0.0 0.0 1.0 0.0	1
C96-1083	J93-1007	1.0 1.0 0.0 0.0 0.0 1.0 1.0	1
C96-1089	J93-1007	1.0 2.0 0.0 0.0 0.0 0.0 0.0	0
C96-1097	J93-1007	2.0 2.0 0.0 0.0 1.0 1.0 0.0	1
C96-2100	J93-1007	2.0 4.0 0.0 0.0 0.0 0.0 0.0	0
W96-0103	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W96-0304	J93-1007	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
A97-1026	J93-1007	2.0 2.0 0.0 0.0 0.0 0.0 0.0	1
A97-1045	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
A97-1050	J93-1007	1.0 4.0 0.0 0.0 0.0 1.0 0.0	1
A97-1054	J93-1007	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
P97-1061	J93-1007	3.0 5.0 0.0 0.0 1.0 2.0 2.0	0
W97-0205	J93-1007	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W97-1004	J93-1007	2.0 2.0 0.0 0.0 0.0 1.0 1.0	0
C98-1089	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
C98-2120	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
C98-2122	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
C98-2211	J93-1007	2.0 2.0 0.0 0.0 0.0 0.0 0.0	1
J98-2002	J93-1007	3.0 3.0 0.0 0.0 0.0 2.0 1.0	0
P99-1029	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
P99-1041	J93-1007	1.0 2.0 0.0 0.0 0.0 1.0 0.0	1
P99-1043	J93-1007	2.0 4.0 0.0 0.0 0.0 2.0 0.0	1
W99-0610	J93-1007	2.0 4.0 0.0 1.0 0.0 0.0 0.0	0
A00-1042	J93-1007	2.0 2.0 0.0 0.0 0.0 0.0 0.0	1
C00-2113	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
C00-2121	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
J00-3001	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W00-1203	J93-1007	1.0 2.0 0.0 0.0 1.0 0.0 0.0	1
W01-0513	J93-1007	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
C02-1007	J93-1007	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
C02-2003	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W02-0909	J93-1007	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
W02-1606	J93-1007	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
W02-2001	J93-1007	3.0 6.0 0.0 0.0 0.0 0.0 1.0	0
W03-1705	J93-1007	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W03-1717	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W03-1805	J93-1007	1.0 2.0 0.0 0.0 0.0 1.0 0.0	1
W03-1806	J93-1007	3.0 3.0 0.0 0.0 0.0 3.0 2.0	0
W03-1807	J93-1007	3.0 3.0 0.0 0.0 0.0 1.0 0.0	0
C04-1141	J93-1007	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
P04-1022	J93-1007	3.0 5.0 0.0 0.0 0.0 3.0 1.0	1
P04-3019	J93-1007	1.0 2.0 0.0 0.0 1.0 0.0 0.0	1
W04-0407	J93-1007	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W04-0412	J93-1007	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W04-1113	J93-1007	4.0 7.0 0.0 0.0 0.0 0.0 1.0	0
W04-2105	J93-1007	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
P05-1075	J93-1007	2.0 2.0 0.0 0.0 0.0 2.0 0.0	0
W05-1006	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
E06-1026	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
E06-1043	J93-1007	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
P06-1120	J93-1007	2.0 3.0 0.0 0.0 0.0 0.0 0.0	1
W06-1006	J93-1007	7.0 7.0 0.0 0.0 0.0 6.0 0.0	1
W06-2403	J93-1007	2.0 2.0 0.0 0.0 0.0 0.0 0.0	1
W06-2406	J93-1007	2.0 3.0 0.0 0.0 1.0 2.0 0.0	1
N07-1037	J93-1007	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
W07-1511	J93-1007	2.0 2.0 0.0 0.0 0.0 1.0 0.0	1
C08-1030	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
I08-1014	J93-1007	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
C96-1059	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W96-0402	J96-2004	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
A97-1050	J96-2004	1.0 3.0 0.0 0.0 0.0 0.0 0.0	1
J97-1002	J96-2004	2.0 12.0 0.0 0.0 0.0 0.0 0.0	1
J97-1003	J96-2004	5.0 7.0 0.0 0.0 0.0 2.0 0.0	0
J97-1005	J96-2004	2.0 4.0 0.0 0.0 0.0 1.0 0.0	1
P97-1034	J96-2004	2.0 2.0 0.0 0.0 0.0 1.0 0.0	1
W97-0113	J96-2004	3.0 4.0 0.0 1.0 0.0 1.0 0.0	1
W97-0203	J96-2004	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W97-0320	J96-2004	3.0 3.0 0.0 0.0 1.0 3.0 0.0	1
C98-1051	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
J98-2001	J96-2004	3.0 6.0 0.0 0.0 0.0 1.0 1.0	1
W98-0317	J96-2004	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W98-0319	J96-2004	1.0 2.0 0.0 0.0 0.0 1.0 0.0	1
E99-1006	J96-2004	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
E99-1015	J96-2004	1.0 5.0 0.0 0.0 0.0 0.0 0.0	1
P99-1032	J96-2004	1.0 1.0 0.0 0.0 0.0 1.0 1.0	1
P99-1068	J96-2004	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
W99-0305	J96-2004	4.0 6.0 0.0 0.0 0.0 0.0 0.0	1
W99-0307	J96-2004	2.0 6.0 0.0 0.0 1.0 0.0 0.0	1
W99-0311	J96-2004	1.0 2.0 0.0 0.0 0.0 0.0 0.0	1
W99-0502	J96-2004	2.0 2.0 0.0 0.0 0.0 1.0 0.0	1
W99-0508	J96-2004	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
A00-1007	J96-2004	1.0 1.0 0.0 0.0 0.0 1.0 1.0	1
A00-1012	J96-2004	3.0 4.0 0.0 2.0 0.0 0.0 1.0	0
A00-2003	J96-2004	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
C00-1039	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
J00-3003	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
J00-4003	J96-2004	1.0 3.0 0.0 0.0 0.0 1.0 0.0	1
P00-1051	J96-2004	2.0 2.0 1.0 0.0 0.0 2.0 0.0	1
W00-1302	J96-2004	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W00-1403	J96-2004	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
W00-1415	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
J01-3003	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
N01-1010	J96-2004	3.0 3.0 0.0 0.0 0.0 1.0 0.0	1
P01-1032	J96-2004	1.0 1.0 0.0 0.0 1.0 1.0 0.0	1
P01-1038	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
P01-1051	J96-2004	1.0 2.0 0.0 0.0 0.0 1.0 0.0	1
J02-3004	J96-2004	1.0 1.0 0.0 0.0 1.0 0.0 0.0	1
J02-4001	J96-2004	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
J02-4002	J96-2004	1.0 3.0 0.0 0.0 0.0 0.0 0.0	1
P02-1045	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W02-0207	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W02-0226	J96-2004	2.0 3.0 0.0 0.0 0.0 2.0 0.0	1
W02-0806	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W02-0808	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W02-0904	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
W02-1040	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
J03-1004	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
N03-1012	J96-2004	1.0 1.0 0.0 0.0 0.0 0.0 0.0	1
P03-1008	J96-2004	1.0 1.0 0.0 0.0 0.0 1.0 0.0	1
